run_dir,run_name,organism,replica_count,n_samples,fragment_bin,arm,metric,metric_label,n_in_bin,n_usable,mean,lift_over_shuffled,shuffled_mean
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,deterministic,exact_match,Exact Match,19,19,0.0,0.0,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,control,exact_match,Exact Match,4,4,1.0,1.0,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,control,exact_match,Exact Match,8,8,0.875,0.875,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,control,exact_match,Exact Match,22,22,0.5,0.5,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,control,exact_match,Exact Match,47,47,0.0851063829787234,0.0851063829787234,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,control,exact_match,Exact Match,19,19,0.0,0.0,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,agentic,exact_match,Exact Match,4,4,1.0,1.0,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,agentic,exact_match,Exact Match,8,8,0.875,0.875,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,agentic,exact_match,Exact Match,22,22,0.5,0.5,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,agentic,exact_match,Exact Match,47,47,0.0851063829787234,0.0851063829787234,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,agentic,exact_match,Exact Match,19,19,0.0,0.0,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,oracle,exact_match,Exact Match,4,4,1.0,1.0,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,oracle,exact_match,Exact Match,8,8,1.0,1.0,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,oracle,exact_match,Exact Match,22,22,0.5454545454545454,0.5454545454545454,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,oracle,exact_match,Exact Match,47,47,0.23404255319148937,0.23404255319148937,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,oracle,exact_match,Exact Match,19,19,0.0,0.0,0.0
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,shuffled,similarity,Sequence Similarity,4,4,0.8260906240414436,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,shuffled,similarity,Sequence Similarity,8,8,0.5412009345869482,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,shuffled,similarity,Sequence Similarity,22,22,0.3911608850155337,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,shuffled,similarity,Sequence Similarity,47,47,0.09545781804236497,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,shuffled,similarity,Sequence Similarity,19,19,0.029062560831814927,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,deterministic,similarity,Sequence Similarity,4,4,0.9708333333333333,0.14474270929188965,0.8260906240414436
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,deterministic,similarity,Sequence Similarity,8,8,0.888128430323647,0.3469274957366988,0.5412009345869482
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,deterministic,similarity,Sequence Similarity,22,22,0.7421752459379342,0.35101436092240046,0.3911608850155337
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,deterministic,similarity,Sequence Similarity,47,47,0.420501402683591,0.325043584641226,0.09545781804236497
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,deterministic,similarity,Sequence Similarity,19,19,0.20368417886900772,0.17462161803719278,0.029062560831814927
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,control,similarity,Sequence Similarity,4,4,1.0,0.17390937595855632,0.8260906240414436
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,control,similarity,Sequence Similarity,8,8,0.9447674418604651,0.4035665072735169,0.5412009345869482
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,control,similarity,Sequence Similarity,22,22,0.8360497380418576,0.4448888530263239,0.3911608850155337
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,control,similarity,Sequence Similarity,47,47,0.4586366323479619,0.3631788143055969,0.09545781804236497
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,control,similarity,Sequence Similarity,19,19,0.17585437576287213,0.1467918149310572,0.029062560831814927
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,agentic,similarity,Sequence Similarity,4,4,1.0,0.17390937595855632,0.8260906240414436
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,agentic,similarity,Sequence Similarity,8,8,0.9447674418604651,0.4035665072735169,0.5412009345869482
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,agentic,similarity,Sequence Similarity,22,22,0.7898765373878397,0.3987156523723059,0.3911608850155337
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,agentic,similarity,Sequence Similarity,47,47,0.4595688207556793,0.3641110027133143,0.09545781804236497
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,agentic,similarity,Sequence Similarity,19,19,0.22110392266838155,0.19204136183656662,0.029062560831814927
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,oracle,similarity,Sequence Similarity,4,4,1.0,0.17390937595855632,0.8260906240414436
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,oracle,similarity,Sequence Similarity,8,8,1.0,0.4587990654130518,0.5412009345869482
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,oracle,similarity,Sequence Similarity,22,22,0.8763518580690562,0.4851909730535226,0.3911608850155337
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,oracle,similarity,Sequence Similarity,47,47,0.6012480036632988,0.5057901856209338,0.09545781804236497
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,oracle,similarity,Sequence Similarity,19,19,0.2736463126611915,0.24458375182937656,0.029062560831814927
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,shuffled,edit_similarity,Edit Similarity,4,0,,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,shuffled,edit_similarity,Edit Similarity,8,0,,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,shuffled,edit_similarity,Edit Similarity,22,0,,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,shuffled,edit_similarity,Edit Similarity,47,0,,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,shuffled,edit_similarity,Edit Similarity,19,0,,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,deterministic,edit_similarity,Edit Similarity,4,4,0.9416666666666667,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,deterministic,edit_similarity,Edit Similarity,8,8,0.8517629006667704,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,deterministic,edit_similarity,Edit Similarity,22,22,0.7109222067042974,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,deterministic,edit_similarity,Edit Similarity,47,47,0.5224982685410574,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,deterministic,edit_similarity,Edit Similarity,19,19,0.388891686548009,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,control,edit_similarity,Edit Similarity,4,4,1.0,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,control,edit_similarity,Edit Similarity,8,8,0.9413759689922481,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,control,edit_similarity,Edit Similarity,22,22,0.8041869152019728,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,control,edit_similarity,Edit Similarity,47,47,0.56881109306864,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,control,edit_similarity,Edit Similarity,19,19,0.3883017841093035,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,agentic,edit_similarity,Edit Similarity,4,4,1.0,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,agentic,edit_similarity,Edit Similarity,8,8,0.9525193798449613,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,agentic,edit_similarity,Edit Similarity,22,22,0.7771326107839389,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,agentic,edit_similarity,Edit Similarity,47,47,0.5815769090566744,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,agentic,edit_similarity,Edit Similarity,19,19,0.42429649275713716,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,oracle,edit_similarity,Edit Similarity,4,4,1.0,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,oracle,edit_similarity,Edit Similarity,8,8,1.0,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,oracle,edit_similarity,Edit Similarity,22,22,0.8645975923289437,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,oracle,edit_similarity,Edit Similarity,47,47,0.74539954570671,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,oracle,edit_similarity,Edit Similarity,19,19,0.4754538186722876,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,shuffled,adjacent_pair_acc,Adjacent Pair Accuracy,4,4,0.16666666666666666,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,shuffled,adjacent_pair_acc,Adjacent Pair Accuracy,8,8,0.03869047619047619,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,shuffled,adjacent_pair_acc,Adjacent Pair Accuracy,22,22,0.07205006446316607,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,shuffled,adjacent_pair_acc,Adjacent Pair Accuracy,47,47,0.04057258275440191,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,shuffled,adjacent_pair_acc,Adjacent Pair Accuracy,19,18,0.02791723144501717,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,deterministic,adjacent_pair_acc,Adjacent Pair Accuracy,4,4,0.8333333333333334,0.6666666666666667,0.16666666666666666
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,deterministic,adjacent_pair_acc,Adjacent Pair Accuracy,8,8,0.753125,0.7144345238095238,0.03869047619047619
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,deterministic,adjacent_pair_acc,Adjacent Pair Accuracy,22,22,0.7667401671412367,0.6946901026780705,0.07205006446316607
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,deterministic,adjacent_pair_acc,Adjacent Pair Accuracy,47,47,0.6921894176641832,0.6516168349097813,0.04057258275440191
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,deterministic,adjacent_pair_acc,Adjacent Pair Accuracy,19,18,0.6045391725917022,0.5766219411466851,0.02791723144501717
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,control,adjacent_pair_acc,Adjacent Pair Accuracy,4,4,1.0,0.8333333333333334,0.16666666666666666
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,control,adjacent_pair_acc,Adjacent Pair Accuracy,8,8,0.9107142857142857,0.8720238095238095,0.03869047619047619
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,control,adjacent_pair_acc,Adjacent Pair Accuracy,22,22,0.8661905533563288,0.7941404888931628,0.07205006446316607
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,control,adjacent_pair_acc,Adjacent Pair Accuracy,47,47,0.7670714111236986,0.7264988283692966,0.04057258275440191
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,control,adjacent_pair_acc,Adjacent Pair Accuracy,19,18,0.6433973746539732,0.615480143208956,0.02791723144501717
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,agentic,adjacent_pair_acc,Adjacent Pair Accuracy,4,4,1.0,0.8333333333333334,0.16666666666666666
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,agentic,adjacent_pair_acc,Adjacent Pair Accuracy,8,8,0.9464285714285714,0.9077380952380952,0.03869047619047619
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,agentic,adjacent_pair_acc,Adjacent Pair Accuracy,22,22,0.8753260257270953,0.8032759612639292,0.07205006446316607
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,agentic,adjacent_pair_acc,Adjacent Pair Accuracy,47,47,0.778910416194523,0.7383378334401209,0.04057258275440191
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,agentic,adjacent_pair_acc,Adjacent Pair Accuracy,19,18,0.7181610976960767,0.6902438662510595,0.02791723144501717
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,oracle,adjacent_pair_acc,Adjacent Pair Accuracy,4,4,1.0,0.8333333333333334,0.16666666666666666
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,oracle,adjacent_pair_acc,Adjacent Pair Accuracy,8,8,1.0,0.9613095238095238,0.03869047619047619
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,oracle,adjacent_pair_acc,Adjacent Pair Accuracy,22,22,0.8942468516332153,0.8221967871700492,0.07205006446316607
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,oracle,adjacent_pair_acc,Adjacent Pair Accuracy,47,47,0.8380129678103286,0.7974403850559267,0.04057258275440191
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,oracle,adjacent_pair_acc,Adjacent Pair Accuracy,19,18,0.7522560211784862,0.724338789733469,0.02791723144501717
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,shuffled,longest_correct_run,Longest Correct Run,4,4,0.4375,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,shuffled,longest_correct_run,Longest Correct Run,8,8,0.17981150793650794,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,shuffled,longest_correct_run,Longest Correct Run,22,22,0.1286638698262678,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,shuffled,longest_correct_run,Longest Correct Run,47,47,0.05952971450997749,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,shuffled,longest_correct_run,Longest Correct Run,19,18,0.025665653760788543,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,deterministic,longest_correct_run,Longest Correct Run,4,4,0.875,0.4375,0.4375
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,deterministic,longest_correct_run,Longest Correct Run,8,8,0.7552083333333334,0.5753968253968255,0.17981150793650794
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,deterministic,longest_correct_run,Longest Correct Run,22,22,0.6463889145848053,0.5177250447585376,0.1286638698262678
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,deterministic,longest_correct_run,Longest Correct Run,47,47,0.3769762392862811,0.3174465247763036,0.05952971450997749
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,deterministic,longest_correct_run,Longest Correct Run,19,18,0.15913381676415628,0.13346816300336772,0.025665653760788543
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,control,longest_correct_run,Longest Correct Run,4,4,1.0,0.5625,0.4375
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,control,longest_correct_run,Longest Correct Run,8,8,0.90625,0.7264384920634921,0.17981150793650794
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,control,longest_correct_run,Longest Correct Run,22,22,0.7607020430549842,0.6320381732287165,0.1286638698262678
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,control,longest_correct_run,Longest Correct Run,47,47,0.42014651631837,0.3606168018083925,0.05952971450997749
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,control,longest_correct_run,Longest Correct Run,19,18,0.1685263651502501,0.14286071138946158,0.025665653760788543
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,agentic,longest_correct_run,Longest Correct Run,4,4,1.0,0.5625,0.4375
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,agentic,longest_correct_run,Longest Correct Run,8,8,0.953125,0.7733134920634921,0.17981150793650794
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,agentic,longest_correct_run,Longest Correct Run,22,22,0.7644594311776974,0.6357955613514297,0.1286638698262678
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,agentic,longest_correct_run,Longest Correct Run,47,47,0.436993552185307,0.37746383767532954,0.05952971450997749
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,agentic,longest_correct_run,Longest Correct Run,19,18,0.19212778424353233,0.16646213048274378,0.025665653760788543
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,oracle,longest_correct_run,Longest Correct Run,4,4,1.0,0.5625,0.4375
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,oracle,longest_correct_run,Longest Correct Run,8,8,1.0,0.8201884920634921,0.17981150793650794
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,oracle,longest_correct_run,Longest Correct Run,22,22,0.81012506585262,0.6814611960263522,0.1286638698262678
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,oracle,longest_correct_run,Longest Correct Run,47,47,0.5883866823606201,0.5288569678506426,0.05952971450997749
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,oracle,longest_correct_run,Longest Correct Run,19,18,0.23115165019408895,0.2054859964333004,0.025665653760788543
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,shuffled,kendall_tau,Kendall Tau,4,4,-0.5,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,shuffled,kendall_tau,Kendall Tau,8,8,-0.34444444444444444,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,shuffled,kendall_tau,Kendall Tau,22,22,-0.002385032486355314,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,shuffled,kendall_tau,Kendall Tau,47,47,0.02384367140233103,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,shuffled,kendall_tau,Kendall Tau,19,18,0.03536795525222061,,
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,deterministic,kendall_tau,Kendall Tau,4,4,0.8333333333333334,1.3333333333333333,-0.5
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,deterministic,kendall_tau,Kendall Tau,8,8,0.6680555555555555,1.0125,-0.34444444444444444
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,deterministic,kendall_tau,Kendall Tau,22,22,0.6778638028638029,0.6802488353501581,-0.002385032486355314
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,deterministic,kendall_tau,Kendall Tau,47,47,0.44224396881250333,0.41840029741017226,0.02384367140233103
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,deterministic,kendall_tau,Kendall Tau,19,18,0.28717740165038375,0.25180944639816316,0.03536795525222061
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,control,kendall_tau,Kendall Tau,4,4,1.0,1.5,-0.5
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,control,kendall_tau,Kendall Tau,8,8,0.875,1.2194444444444446,-0.34444444444444444
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,control,kendall_tau,Kendall Tau,22,22,0.781567568529291,0.7839526010156462,-0.002385032486355314
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,control,kendall_tau,Kendall Tau,47,47,0.5568888343310701,0.533045162928739,0.02384367140233103
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,control,kendall_tau,Kendall Tau,19,18,0.2705293669909303,0.23516141173870964,0.03536795525222061
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,agentic,kendall_tau,Kendall Tau,4,4,1.0,1.5,-0.5
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,agentic,kendall_tau,Kendall Tau,8,8,0.9910714285714286,1.335515873015873,-0.34444444444444444
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,agentic,kendall_tau,Kendall Tau,22,22,0.7753693635694762,0.7777543960558315,-0.002385032486355314
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,agentic,kendall_tau,Kendall Tau,47,47,0.5849672362505877,0.5611235648482567,0.02384367140233103
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,agentic,kendall_tau,Kendall Tau,19,18,0.29462468444567813,0.25925672919345755,0.03536795525222061
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,2-4,oracle,kendall_tau,Kendall Tau,4,4,1.0,1.5,-0.5
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,5-9,oracle,kendall_tau,Kendall Tau,8,8,1.0,1.3444444444444446,-0.34444444444444444
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,10-19,oracle,kendall_tau,Kendall Tau,22,22,0.8665894352075045,0.8689744676938598,-0.002385032486355314
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,20-49,oracle,kendall_tau,Kendall Tau,47,47,0.7369280754069274,0.7130844040045964,0.02384367140233103
140726_171539_agentic,"Agentic Evaluation (Yeast, esm_small, r100)",Yeast,100,100,50+,oracle,kendall_tau,Kendall Tau,19,18,0.38036596998030076,0.34499801472808017,0.03536795525222061
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,shuffled,exact_match,Exact Match,1,1,0.0,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,shuffled,exact_match,Exact Match,17,17,0.0,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,shuffled,exact_match,Exact Match,19,19,0.0,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,shuffled,exact_match,Exact Match,43,43,0.0,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,shuffled,exact_match,Exact Match,19,19,0.0,,
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,deterministic,exact_match,Exact Match,1,1,1.0,1.0,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,deterministic,exact_match,Exact Match,17,17,0.4117647058823529,0.4117647058823529,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,deterministic,exact_match,Exact Match,19,19,0.05263157894736842,0.05263157894736842,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,deterministic,exact_match,Exact Match,43,43,0.0,0.0,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,50+,deterministic,exact_match,Exact Match,19,19,0.0,0.0,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,2-4,control,exact_match,Exact Match,1,1,1.0,1.0,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,5-9,control,exact_match,Exact Match,17,17,0.6470588235294118,0.6470588235294118,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,10-19,control,exact_match,Exact Match,19,19,0.10526315789473684,0.10526315789473684,0.0
140726_194805_agentic,"Agentic Evaluation (Yeast, esm_small, r20)",Yeast,20,100,20-49,control,exact_match,Exact Match,43,43,0.0,0.0,0.0
